tx_id,amount,merchant,payment_method,country,hour,is_first_time_merchant,device_trust_score,is_fraud
F908871,102.15,m_057,card_not_present,FR,18,1,0.368,1
F908872,14.44,m_179,card_present,ES,12,0,0.751,0
F908873,23.3,m_045,card_not_present,FR,1,1,0.678,0
F908874,41.75,m_131,card_present,FR,11,0,0.834,0
F908875,18.32,m_088,card_not_present,IT,19,0,0.699,0
F908876,411.54,m_066,card_present,CH,3,1,0.916,0
F908877,17.37,m_179,card_not_present,ES,9,1,0.838,0
F908878,283.5,m_060,card_not_present,BE,19,0,0.844,0
F908879,79.73,m_130,card_not_present,FR,8,1,0.941,0
F908880,4.47,m_134,card_present,FR,17,0,0.732,0
F908881,56.95,m_008,card_present,FR,20,0,0.659,0
F908882,22.01,m_132,card_not_present,FR,8,0,0.81,0
F908883,19.65,m_054,card_present,CH,13,0,0.476,0
F908884,23.66,m_020,card_not_present,BE,19,0,0.913,0
F908885,40.46,m_001,card_not_present,IT,5,0,0.484,0
F908886,45.99,m_030,card_present,IT,12,1,0.692,0
F908887,13.42,m_107,card_not_present,IT,9,0,0.621,0
F908888,29.35,m_133,card_present,CH,12,0,0.912,0
F908889,12.87,m_167,card_not_present,IT,7,0,1.0,0
F908890,91.32,m_089,card_not_present,FR,6,0,0.764,0
F908891,22.53,m_011,card_present,FR,5,1,0.691,0
F908892,30.74,m_157,card_not_present,ES,8,1,0.634,0
F908893,31.98,m_132,card_not_present,FR,9,0,0.611,0
F908894,29.92,m_048,wallet,FR,19,0,0.691,0
F908895,97.65,m_012,card_not_present,FR,2,0,0.87,1
F908896,223.95,m_045,card_not_present,ES,16,0,0.687,0
F908897,16.25,m_047,card_not_present,IT,6,1,0.48,0
F908898,4.9,m_076,card_not_present,FR,22,0,0.846,0
F908899,19.86,m_176,card_not_present,ES,3,0,0.84,0
F908900,72.44,m_066,card_present,IT,8,0,0.629,0
F908901,24.18,m_094,card_present,FR,9,0,0.782,0
F908902,26.6,m_044,card_not_present,FR,1,1,0.625,1
F908903,37.5,m_096,card_present,FR,0,0,0.719,0
F908904,12.17,m_156,card_present,DE,11,0,0.969,0
F908905,44.09,m_115,card_present,IT,7,0,1.0,0
F908906,27.24,m_063,wallet,FR,21,1,0.712,1
F908907,147.88,m_043,wallet,FR,20,0,0.821,0
F908908,41.29,m_064,card_present,BE,6,0,0.648,0
F908909,76.85,m_084,card_not_present,FR,11,0,0.497,0
F908910,13.38,m_052,card_not_present,DE,19,0,0.983,0
F908911,84.1,m_096,wallet,ES,5,1,0.843,0
F908912,54.15,m_132,card_not_present,FR,21,0,0.629,0
F908913,42.56,m_129,card_present,FR,0,0,0.658,0
F908914,11.98,m_079,card_not_present,FR,6,0,1.0,0
F908915,16.99,m_042,card_not_present,FR,16,1,0.559,0
F908916,30.39,m_018,card_present,FR,8,0,0.879,0
F908917,206.51,m_154,card_not_present,FR,8,0,0.485,0
F908918,23.68,m_141,card_present,ES,22,1,0.934,0
F908919,26.52,m_110,card_present,BE,21,0,0.877,0
F908920,224.11,m_154,card_present,DE,12,1,0.935,0
F908921,177.15,m_082,card_not_present,IT,16,0,1.0,1
F908922,72.34,m_086,card_present,IT,14,0,0.796,0
F908923,39.6,m_001,card_present,FR,1,0,0.519,0
F908924,55.94,m_151,bank_transfer,FR,14,0,0.592,0
F908925,6.51,m_110,card_not_present,FR,4,0,0.83,0
F908926,19.2,m_090,wallet,DE,13,0,0.615,0
F908927,72.16,m_155,card_present,FR,17,0,0.687,0
F908928,37.83,m_086,card_not_present,DE,0,0,0.605,0
F908929,51.96,m_022,card_present,DE,12,0,0.709,0
F908930,139.68,m_022,card_not_present,ES,6,0,0.756,0
F908931,19.59,m_052,card_present,FR,23,0,0.619,0
F908932,109.27,m_021,card_present,ES,13,0,0.627,0
F908933,40.12,m_073,card_not_present,FR,20,0,1.0,0
F908934,28.93,m_078,card_present,DE,5,0,0.44,0
F908935,14.24,m_148,card_present,FR,19,0,0.559,0
F908936,44.0,m_009,card_not_present,IT,4,0,0.632,1
F908937,32.42,m_008,card_present,FR,3,0,0.673,0
F908938,31.08,m_017,card_present,FR,9,0,0.622,0
F908939,16.14,m_148,card_not_present,IT,22,0,0.976,0
F908940,12.33,m_039,bank_transfer,ES,12,1,0.766,0
F908941,37.53,m_138,card_not_present,BE,13,0,1.0,0
F908942,17.52,m_013,bank_transfer,FR,22,0,1.0,0
F908943,38.46,m_146,card_present,FR,14,0,0.912,0
F908944,142.6,m_145,card_present,FR,3,0,0.951,0
F908945,46.53,m_142,card_present,FR,2,0,0.608,0
F908946,14.84,m_114,card_not_present,FR,0,0,0.819,1
F908947,,m_042,wallet,DE,20,0,0.568,0
F908948,4.16,m_158,card_not_present,DE,11,1,0.493,0
F908949,69.16,m_116,card_present,FR,0,1,0.903,0
F908950,,m_023,bank_transfer,FR,7,0,1.0,0
F908951,40.79,m_073,card_not_present,FR,21,0,0.85,0
F908952,53.11,m_091,card_not_present,FR,13,0,0.724,1
F908953,32.7,m_165,card_present,FR,10,0,0.621,0
F908954,48.04,m_035,card_not_present,FR,14,0,0.791,0
F908955,55.18,m_045,card_present,FR,16,1,0.746,0
F908956,34.32,m_115,bank_transfer,BE,7,1,0.899,0
F908957,6.75,m_018,card_present,FR,23,0,0.763,0
F908958,114.25,m_111,wallet,FR,11,0,0.656,0
F908959,36.66,m_003,wallet,FR,11,0,0.715,0
F908960,34.18,m_065,card_not_present,ES,15,0,0.689,0
F908961,12.18,m_052,card_present,DE,3,1,0.715,1
F908962,13.19,m_100,wallet,IT,10,1,0.488,0
F908963,57.46,m_119,card_present,DE,8,1,0.891,0
F908964,133.94,m_058,card_not_present,IT,1,0,0.538,0
F908965,11.3,m_005,card_present,IT,7,0,0.658,0
F908966,110.91,m_134,card_not_present,FR,14,0,0.74,0
F908967,68.97,m_142,card_not_present,ES,3,0,0.66,1
F908968,73.3,m_011,card_not_present,FR,22,1,0.666,0
F908969,11.47,m_042,card_present,FR,10,0,0.805,0
F908970,45.57,m_155,card_present,FR,13,0,0.882,0
F908971,21.36,m_168,card_not_present,ES,13,0,0.639,0
F908972,5.3,m_142,card_not_present,FR,3,0,0.613,1
F908973,67.4,m_029,card_present,FR,17,0,0.458,0
F908974,71.87,m_171,card_not_present,FR,3,0,0.57,1
F908975,19.73,m_177,wallet,ES,17,0,0.834,0
F908976,67.24,m_056,card_present,DE,2,0,0.658,0
F908977,42.95,m_141,card_not_present,CH,22,1,0.835,0
F908978,11.26,m_119,card_present,IT,6,0,0.714,0
F908979,60.2,m_003,card_not_present,BE,14,1,0.669,0
F908980,34.23,m_088,card_not_present,BE,19,0,0.59,0
F908981,15.97,m_144,card_present,FR,6,0,0.902,0
F908982,30.54,m_039,card_present,CH,11,0,0.386,1
F908983,108.31,m_121,card_not_present,FR,5,1,0.83,1
F908984,28.85,m_037,card_not_present,FR,4,0,0.877,0
F908985,137.03,m_161,card_not_present,IT,8,0,0.836,0
F908986,45.3,m_004,card_not_present,BE,20,0,0.617,0
F908987,119.85,m_054,card_not_present,FR,6,0,0.616,1
F908988,25.36,m_034,card_not_present,FR,8,0,0.996,1
F908989,34.13,m_123,card_present,FR,19,0,0.7,0
F908990,572.52,m_070,bank_transfer,FR,20,0,0.699,0
F908991,23.63,m_131,bank_transfer,FR,19,0,0.659,0
F908992,,m_128,card_not_present,FR,16,0,0.849,0
F908993,53.16,m_113,card_not_present,FR,5,1,0.996,0
F908994,59.22,m_129,card_present,BE,3,1,0.445,0
F908995,275.32,m_017,bank_transfer,CH,16,0,0.846,0
F908996,32.79,m_126,card_not_present,FR,13,0,0.55,0
F908997,98.5,m_173,bank_transfer,BE,18,0,0.741,0
F908998,65.47,m_003,card_not_present,FR,1,1,0.202,0
F908999,39.56,m_033,bank_transfer,IT,12,0,0.802,0
F909000,15.1,m_125,wallet,ES,20,0,0.868,0
F909001,100.49,m_023,card_not_present,BE,13,0,0.848,1
F909002,241.44,m_159,card_not_present,,18,0,0.892,0
F909003,20.29,m_152,card_not_present,ES,5,0,0.595,0
F909004,16.26,m_084,card_present,IT,23,0,0.787,0
F909005,54.17,m_115,card_present,IT,1,1,0.544,1
F909006,58.17,m_165,card_present,FR,12,0,0.76,0
F909007,14.86,m_020,card_not_present,IT,21,0,0.97,0
F909008,176.24,m_125,card_not_present,ES,3,0,0.647,0
F909009,102.32,m_132,card_not_present,FR,20,0,0.837,0
F909010,,m_028,card_not_present,FR,7,0,0.531,0
F909011,175.91,m_110,card_not_present,CH,17,0,0.617,0
F909012,84.53,m_177,card_not_present,DE,21,0,0.855,0
F909013,1.66,m_080,card_not_present,FR,11,0,0.373,0
F909014,15.13,m_013,card_present,FR,7,0,0.53,0
F909015,71.06,m_087,bank_transfer,FR,5,1,0.74,0
F909016,79.28,m_147,card_not_present,ES,9,0,0.602,0
F909017,19.69,m_017,card_not_present,FR,1,0,0.742,0
F909018,11.22,m_001,card_not_present,ES,4,1,0.75,1
F909019,2.27,m_148,card_present,CH,12,1,0.708,0
F909020,13.14,m_043,card_not_present,IT,1,0,0.616,0
F909021,10.51,m_090,card_not_present,IT,1,0,0.611,0
F909022,48.35,m_045,card_not_present,DE,3,1,0.675,0
F909023,32.49,m_101,bank_transfer,DE,6,0,0.677,0
F909024,38.03,m_089,card_present,DE,11,0,0.904,0
F909025,197.03,m_093,card_not_present,FR,22,1,0.602,0
F909026,12.23,m_057,card_not_present,FR,21,1,0.934,0
F909027,57.58,m_056,card_not_present,CH,6,0,0.884,0
F909028,4.42,m_034,card_not_present,FR,19,0,0.497,0
F909029,225.36,m_108,card_not_present,FR,0,0,0.853,0
F909030,17.4,m_080,card_not_present,DE,23,0,0.174,0
F909031,19.79,m_031,wallet,FR,18,0,0.28,0
F909032,12.31,m_166,card_not_present,FR,21,1,0.778,1
F909033,9.57,m_071,card_not_present,FR,21,0,0.86,0
F909034,17.15,m_021,card_present,FR,13,0,0.862,0
F909035,114.4,m_075,card_not_present,FR,6,0,0.918,0
F909036,53.15,m_114,card_present,FR,10,0,1.0,0
F909037,31.27,m_083,bank_transfer,DE,5,1,0.857,0
F909038,71.52,m_127,card_not_present,FR,22,1,0.607,0
F909039,26.83,m_003,card_present,DE,9,0,0.685,0
F909040,46.71,m_119,card_not_present,FR,2,0,0.957,0
F909041,20.5,m_056,card_not_present,FR,8,0,0.623,0
F909042,44.52,m_140,card_not_present,FR,5,1,0.908,0
F909043,554.27,m_118,card_present,DE,3,0,0.64,0
F909044,6.72,m_074,card_present,FR,4,0,0.483,0
F909045,8.44,m_115,card_present,FR,0,1,0.738,0
F909046,41.69,m_104,card_not_present,ES,7,0,0.568,0
F909047,53.45,m_168,wallet,FR,18,0,0.717,0
F909048,13.09,m_004,card_not_present,FR,10,0,0.563,0
F909049,27.47,m_179,card_not_present,IT,22,0,0.522,0
F909050,142.27,m_099,card_not_present,IT,13,0,0.581,0
F909051,12.7,m_111,card_not_present,FR,10,0,0.694,0
F909052,65.86,m_089,card_present,FR,0,0,0.773,0
F909053,69.31,m_051,card_present,FR,10,0,0.697,0
F909054,16.15,m_093,card_present,FR,1,0,0.544,0
F909055,34.49,m_160,card_not_present,FR,10,0,0.81,0
F909056,25.87,m_089,card_present,FR,22,0,0.731,0
F909057,9.67,m_085,card_present,FR,11,0,0.676,0
F909058,21.67,m_121,card_not_present,FR,10,1,0.779,0
F909059,41.26,m_046,card_present,ES,18,1,0.598,0
F909060,29.84,m_145,card_not_present,ES,13,0,0.638,1
F909061,3.63,m_032,card_not_present,IT,13,0,0.722,0
F909062,19.23,m_008,card_not_present,BE,14,0,0.737,0
F909063,36.06,m_029,card_not_present,FR,16,1,0.6,0
F909064,35.65,m_172,card_not_present,FR,4,0,0.518,0
F909065,217.86,m_148,card_present,DE,2,0,0.75,0
F909066,5.11,m_098,card_present,FR,14,0,1.0,0
F909067,17.9,m_114,wallet,DE,0,0,0.723,0
F909068,19.42,m_015,wallet,CH,13,0,0.87,0
F909069,205.93,m_130,card_not_present,ES,11,0,0.73,0
F909070,25.34,m_070,card_not_present,FR,1,0,0.226,0
F909071,77.29,m_067,wallet,CH,14,1,0.625,0
F909072,162.52,m_161,card_not_present,FR,9,1,0.742,0
F909073,11.81,m_044,card_not_present,DE,2,1,0.59,0
F909074,49.55,m_162,card_not_present,CH,8,0,0.675,1
F909075,27.33,m_162,card_present,FR,2,0,0.788,0
F909076,7.69,m_131,card_present,FR,19,0,0.743,0
F909077,54.92,m_069,card_not_present,FR,8,0,0.912,0
F909078,23.72,m_012,card_present,FR,9,0,0.569,0
F909079,95.8,m_151,card_present,CH,2,0,0.755,0
F909080,12.9,m_085,card_not_present,FR,13,0,0.665,0
F909081,62.93,m_019,card_not_present,DE,5,0,0.738,0
F909082,47.25,m_177,card_present,ES,19,0,0.966,0
F909083,5.56,m_152,wallet,FR,2,0,0.899,0
F909084,40.11,m_027,card_not_present,FR,0,0,0.645,0
F909085,31.57,m_030,card_not_present,FR,4,0,0.731,0
F909086,22.82,m_159,card_present,FR,1,0,0.689,0
F909087,5.07,m_027,card_present,FR,23,0,0.714,0
F909088,10.55,m_004,wallet,IT,12,0,0.86,0
F909089,105.15,m_105,bank_transfer,IT,21,0,0.83,0
F909090,5.92,m_036,card_present,FR,12,0,0.799,0
F909091,65.16,m_155,bank_transfer,FR,8,0,0.769,0
F909092,5.54,m_050,card_present,FR,20,0,0.758,0
F909093,32.36,m_101,card_not_present,FR,9,1,0.778,0
F909094,42.13,m_062,bank_transfer,FR,21,1,0.575,0
F909095,118.55,m_013,card_not_present,CH,8,1,0.722,0
F909096,10.85,m_019,card_present,FR,23,0,0.707,0
F909097,21.78,m_027,card_not_present,FR,5,1,0.971,0
F909098,41.74,m_157,card_present,FR,13,0,0.823,0
F909099,23.2,m_061,card_present,FR,10,0,0.726,0
F909100,7.79,m_165,card_present,FR,1,0,0.68,0
F909101,11.47,m_032,wallet,FR,9,1,0.616,0
F909102,36.62,m_053,card_not_present,FR,18,0,0.901,0
F909103,15.79,m_095,card_not_present,,6,0,0.681,0
F909104,102.24,m_157,card_present,ES,5,0,0.621,0
F909105,81.38,m_148,card_present,FR,5,0,0.851,0
F909106,115.69,m_048,wallet,ES,3,0,1.0,0
F909107,2.53,m_171,card_present,DE,8,0,0.715,0
F909108,101.16,m_138,card_present,BE,3,0,0.725,0
F909109,49.95,m_075,card_not_present,FR,7,0,0.759,0
F909110,24.26,m_148,card_present,FR,8,0,0.637,0
F909111,,m_161,card_not_present,IT,20,0,0.778,0
F909112,25.55,m_095,wallet,FR,17,0,0.671,0
F909113,9.35,m_161,card_not_present,FR,15,0,0.828,0
F909114,37.06,m_158,bank_transfer,DE,15,0,0.524,0
F909115,131.35,m_078,wallet,FR,11,0,0.457,0
F909116,12.41,m_038,card_not_present,FR,14,0,0.695,0
F909117,165.85,m_008,bank_transfer,FR,21,0,0.645,0
F909118,38.81,m_014,card_not_present,FR,16,0,0.807,0
F909119,71.82,m_050,card_present,ES,23,0,0.722,0
F909120,11.5,m_049,card_not_present,FR,17,0,0.824,0
F909121,35.14,m_155,card_not_present,FR,23,0,0.671,0
F909122,12.07,m_087,card_not_present,ES,19,0,0.844,0
F909123,38.36,m_093,card_present,FR,5,0,0.772,0
F909124,49.57,m_039,card_present,CH,16,0,0.616,0
F909125,35.11,m_082,card_not_present,IT,19,0,0.512,0
F909126,43.09,m_105,card_present,FR,15,0,0.756,0
F909127,19.82,m_142,card_not_present,FR,0,0,1.0,0
F909128,56.93,m_045,card_not_present,FR,13,0,0.898,0
F909129,40.95,m_043,wallet,FR,8,0,0.475,0
F909130,32.92,m_000,card_not_present,IT,21,0,0.259,0
F909131,25.95,m_109,card_present,FR,12,0,0.738,0
F909132,107.92,m_134,card_not_present,FR,20,0,0.403,0
F909133,86.8,m_044,card_present,DE,16,0,0.801,0
F909134,62.71,m_113,card_not_present,BE,4,1,0.714,1
F909135,32.8,m_074,card_not_present,FR,19,0,0.726,0
F909136,20.26,m_109,card_not_present,FR,20,0,0.857,1
F909137,55.64,m_021,card_not_present,ES,10,0,0.573,0
F909138,15.5,m_123,wallet,FR,8,0,0.568,0
F909139,232.49,m_165,card_not_present,FR,15,0,0.779,0
F909140,334.29,m_052,card_not_present,IT,4,0,0.824,0
F909141,26.93,m_152,card_present,FR,2,0,0.553,0
F909142,138.79,m_119,card_not_present,BE,15,0,0.663,0
F909143,13.42,m_024,card_not_present,IT,16,0,0.818,0
F909144,8.98,m_156,bank_transfer,DE,10,0,0.43,0
F909145,78.16,m_086,card_not_present,FR,3,0,0.448,0
F909146,20.45,m_023,wallet,FR,1,1,0.572,0
F909147,272.91,m_161,card_present,FR,3,0,0.877,0
F909148,38.85,m_110,card_present,DE,11,0,0.993,0
F909149,128.07,m_035,card_present,FR,0,0,0.425,0
F909150,17.8,m_152,card_not_present,FR,1,1,0.505,0
F909151,23.61,m_056,wallet,FR,3,0,0.776,0
F909152,7.57,m_093,wallet,FR,22,0,0.733,0
F909153,11.71,m_094,card_present,DE,16,0,0.648,0
F909154,28.12,m_118,card_not_present,FR,1,0,0.485,0
F909155,198.29,m_159,card_not_present,IT,23,0,0.663,1
F909156,39.41,m_172,card_not_present,FR,5,0,0.779,0
F909157,23.16,m_085,card_not_present,IT,18,1,0.757,1
F909158,84.05,m_127,card_present,ES,21,0,0.796,0
F909159,30.73,m_010,card_not_present,CH,12,0,0.601,1
F909160,11.88,m_110,card_not_present,ES,6,0,0.578,0
F909161,39.77,m_025,card_present,IT,3,0,0.848,0
F909162,84.7,m_176,card_not_present,FR,18,0,0.648,0
F909163,11.17,m_037,wallet,ES,19,0,0.366,0
F909164,42.91,m_162,card_present,FR,9,0,0.424,0
F909165,40.25,m_150,card_not_present,FR,2,0,0.614,0
F909166,33.55,m_163,card_not_present,ES,18,0,0.653,0
F909167,101.31,m_072,card_not_present,FR,16,1,0.708,1
F909168,25.16,m_072,card_present,IT,21,0,0.528,0
F909169,16.12,m_056,card_not_present,FR,1,0,0.662,0
F909170,17.55,m_014,card_present,DE,11,1,0.783,0
F909171,63.51,m_178,card_not_present,FR,16,0,0.453,0
F909172,20.52,m_040,card_present,IT,8,0,0.774,0
F909173,21.66,m_074,card_not_present,FR,8,0,0.726,0
F909174,27.55,m_020,card_not_present,FR,13,0,0.831,0
F909175,9.87,m_079,card_not_present,FR,7,1,0.809,0
F909176,35.5,m_124,card_not_present,CH,13,0,0.814,0
F909177,413.45,m_016,card_present,FR,22,0,0.573,0
F909178,26.38,m_083,bank_transfer,FR,23,1,0.472,0
F909179,69.29,m_010,card_not_present,FR,18,0,0.821,0
F909180,118.03,m_169,card_not_present,FR,23,0,0.656,0
F909181,11.93,m_026,card_not_present,IT,10,0,0.583,0
F909182,44.2,m_039,card_present,DE,5,1,0.816,0
F909183,19.85,m_038,card_not_present,ES,6,1,0.815,1
F909184,94.75,m_169,card_present,FR,19,0,0.8,0
F909185,63.62,m_110,bank_transfer,FR,2,1,0.779,0
F909186,,m_133,card_not_present,BE,22,1,0.685,0
F909187,61.06,m_064,card_present,ES,2,1,0.691,0
F909188,5.26,m_127,card_not_present,FR,7,0,0.799,0
F909189,10.65,m_179,card_not_present,FR,2,0,0.889,0
F909190,8.07,m_119,card_not_present,DE,6,0,0.327,0
F909191,36.84,m_011,card_present,FR,6,0,0.718,0
F909192,62.49,m_141,bank_transfer,FR,23,0,0.92,0
F909193,42.74,m_119,wallet,FR,11,0,1.0,0
F909194,81.3,m_079,card_not_present,FR,15,0,0.68,0
F909195,14.33,m_113,card_not_present,DE,12,1,0.897,1
F909196,94.09,m_129,card_present,FR,8,0,0.859,0
F909197,123.66,m_177,card_present,FR,20,0,0.554,0
F909198,34.5,m_030,card_not_present,FR,17,0,0.35,0
F909199,37.94,m_057,card_present,FR,21,0,0.585,0
F909200,38.06,m_010,wallet,DE,15,1,0.535,0
F909201,21.39,m_075,card_present,FR,17,1,0.819,0
F909202,65.31,m_167,card_not_present,FR,23,0,0.773,1
F909203,34.69,m_150,card_present,ES,12,1,0.463,0
F909204,17.74,m_086,card_present,FR,11,1,0.57,0
F909205,6.77,m_066,card_not_present,FR,3,0,0.829,0
F909206,16.59,m_089,card_present,FR,11,0,0.698,0
F909207,194.59,m_082,card_not_present,FR,8,0,0.862,0
F909208,15.73,m_116,card_not_present,FR,20,0,0.652,0
F909209,21.89,m_047,card_present,CH,10,0,0.756,0
F909210,40.51,m_055,wallet,ES,9,1,0.853,1
F909211,38.99,m_061,card_present,CH,19,0,0.5,0
F909212,11.48,m_158,card_present,IT,13,0,0.818,0
F909213,97.96,m_151,card_not_present,BE,9,0,0.665,0
F909214,44.87,m_113,card_present,IT,11,1,1.0,0
F909215,26.57,m_005,card_not_present,BE,18,0,0.835,0
F909216,57.95,m_007,card_not_present,FR,0,0,0.847,1
F909217,27.11,m_014,card_present,FR,2,0,0.787,0
F909218,43.6,m_074,wallet,DE,4,0,0.631,0
F909219,48.76,m_071,card_not_present,FR,3,0,0.828,0
F909220,31.98,m_043,card_not_present,DE,8,0,0.476,0
F909221,38.28,m_087,bank_transfer,FR,15,0,0.748,0
F909222,16.02,m_007,card_present,FR,21,1,0.497,0
F909223,5.4,m_139,card_not_present,FR,12,0,0.568,0
F909224,77.35,m_138,card_present,FR,18,0,0.804,0
F909225,14.4,m_017,wallet,DE,16,0,0.795,0
F909226,230.86,m_051,bank_transfer,DE,5,0,0.695,0
F909227,121.63,m_047,card_not_present,CH,11,0,0.799,0
F909228,91.56,m_008,wallet,ES,13,0,0.766,0
F909229,43.38,m_137,card_not_present,,18,0,0.733,0
F909230,28.46,m_064,wallet,BE,0,0,0.613,1
F909231,19.86,m_073,card_not_present,CH,22,0,0.93,0
F909232,33.54,m_069,card_not_present,FR,10,0,0.726,0
F909233,328.3,m_013,card_not_present,FR,17,0,0.324,0
F909234,47.84,m_001,card_not_present,CH,10,0,0.615,0
F909235,26.05,m_039,wallet,FR,10,1,0.577,0
F909236,12.26,m_158,card_present,FR,7,0,0.863,0
F909237,16.89,m_077,bank_transfer,IT,16,0,0.637,0
F909238,81.32,m_027,wallet,FR,5,0,0.895,0
F909239,53.98,m_152,bank_transfer,ES,10,0,0.731,0
F909240,59.63,m_132,card_present,FR,16,1,0.593,0
F909241,188.64,m_178,card_present,ES,17,0,0.728,0
F909242,12.35,m_153,bank_transfer,FR,4,0,0.932,0
F909243,141.37,m_038,card_present,BE,11,0,0.72,0
F909244,32.45,m_129,card_not_present,FR,14,0,0.777,0
F909245,11.48,m_046,card_present,FR,18,1,0.856,0
F909246,34.87,m_115,bank_transfer,ES,13,0,0.828,0
F909247,117.37,m_065,card_not_present,FR,17,0,1.0,0
F909248,23.12,m_165,bank_transfer,CH,18,0,0.707,0
F909249,2.47,m_060,card_not_present,ES,19,0,0.757,0
F909250,72.7,m_137,card_present,CH,19,0,0.578,0
F909251,20.44,m_159,card_present,FR,12,0,0.726,0
F909252,76.14,m_085,card_present,ES,3,1,0.448,1
F909253,70.18,m_053,card_not_present,CH,6,0,0.909,0
F909254,138.48,m_045,card_not_present,FR,22,0,0.808,0
F909255,20.96,m_111,card_present,FR,12,0,0.706,0
F909256,98.39,m_164,card_present,DE,7,0,0.686,0
F909257,8.1,m_026,card_not_present,FR,8,0,0.52,1
F909258,21.71,m_166,card_present,FR,15,0,0.829,0
F909259,9.78,m_110,card_not_present,CH,23,0,0.533,0
F909260,92.2,m_151,card_not_present,FR,23,1,0.719,0
F909261,46.0,m_082,card_not_present,FR,7,0,0.396,1
F909262,9.09,m_135,card_not_present,CH,21,0,0.43,0
F909263,10.79,m_099,wallet,BE,17,1,1.0,0
F909264,42.35,m_131,card_not_present,DE,0,0,0.632,1
F909265,24.47,m_000,card_not_present,FR,19,0,0.972,0
F909266,76.35,m_165,card_present,IT,21,0,0.339,0
F909267,18.48,m_009,card_not_present,FR,3,1,0.831,0
F909268,35.88,m_123,card_present,FR,23,1,0.971,0
F909269,59.35,m_153,card_present,FR,17,0,0.949,0
F909270,91.77,m_001,card_not_present,FR,20,1,0.83,0
F909271,49.58,m_121,card_not_present,FR,20,0,0.922,0
F909272,272.07,m_053,card_not_present,FR,4,1,0.691,0
F909273,45.0,m_171,card_present,FR,4,0,0.799,0
F909274,4.3,m_105,card_present,FR,13,0,1.0,0
F909275,11.32,m_155,bank_transfer,CH,7,0,0.618,0
F909276,6.7,m_126,card_present,FR,17,0,0.699,0
F909277,55.02,m_049,card_not_present,FR,1,0,0.823,1
F909278,33.65,m_095,card_present,FR,11,0,0.756,0
F909279,35.23,m_039,card_not_present,FR,15,0,0.931,1
F909280,70.72,m_052,card_not_present,DE,21,0,1.0,1
F909281,193.96,m_134,wallet,FR,21,0,0.868,0
F909282,100.47,m_090,card_not_present,DE,21,0,0.625,0
F909283,33.57,m_036,card_present,ES,16,1,0.616,0
F909284,18.84,m_097,bank_transfer,DE,5,1,0.794,0
F909285,30.47,m_142,card_not_present,ES,11,1,1.0,0
F909286,51.08,m_104,card_present,BE,6,0,0.411,0
F909287,56.45,m_128,bank_transfer,,1,0,0.786,0
F909288,16.43,m_130,card_not_present,FR,9,0,0.692,0
F909289,27.43,m_065,card_not_present,BE,18,0,0.835,0
F909290,37.18,m_066,card_present,FR,5,0,0.911,0
F909291,21.61,m_113,card_present,IT,17,1,0.371,1
F909292,106.12,m_144,card_not_present,FR,20,0,0.729,0
F909293,73.17,m_129,wallet,FR,22,1,0.855,0
F909294,18.28,m_060,bank_transfer,FR,8,0,0.948,0
F909295,42.21,m_028,card_not_present,DE,20,0,0.791,0
F909296,18.43,m_093,wallet,DE,23,1,0.447,0
F909297,12.18,m_014,card_present,IT,16,0,0.114,0
F909298,27.91,m_177,card_present,CH,6,0,0.591,0
F909299,70.61,m_178,card_not_present,FR,10,0,0.813,0
F909300,12.73,m_030,card_not_present,IT,18,0,0.744,0
F909301,103.9,m_172,card_not_present,IT,14,0,0.72,0
F909302,29.62,m_119,card_present,BE,7,0,0.743,1
F909303,33.07,m_165,card_not_present,DE,23,0,0.891,0
F909304,51.91,m_073,card_not_present,FR,18,0,0.524,0
F909305,100.75,m_019,wallet,IT,11,0,0.88,0
F909306,91.55,m_164,card_not_present,IT,6,0,0.888,0
F909307,14.26,m_155,card_present,BE,19,0,0.742,0
F909308,46.41,m_121,bank_transfer,FR,23,1,0.532,0
F909309,64.37,m_086,card_present,ES,1,1,0.785,0
F909310,444.71,m_116,card_not_present,FR,9,0,0.812,0
F909311,18.18,m_151,card_not_present,BE,13,1,0.36,0
F909312,291.39,m_114,card_present,FR,15,0,0.803,0
F909313,105.55,m_150,card_present,FR,8,0,0.629,0
F909314,61.89,m_059,card_present,FR,1,0,0.633,0
F909315,143.65,m_117,card_present,FR,8,0,0.607,0
F909316,11.3,m_054,card_not_present,FR,10,0,0.729,0
